Wiki URL,Country,Plant name,Plant name (local script),Unit name,Fuel,Capacity elec. (MW),Status,Technology,CHP,Start year,Retired year,Planned retire,Owner,Parent,Latitude,Longitude,Location accuracy,Region,City,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Other IDs (location),Other IDs (unit),Other plant names,"Captive [heat, power, both]",Captive industry type,"Captive non-industry use [heat, power, both, none]",GEM location ID,GEM unit ID
https://www.gem.wiki/Dongguan_Zhongdian_New_Energy_Thermal_power_station,China,Dongguan Zhongdian New Energy Thermal power station,东莞中电新能源热电厂,4,NG,470,operating,CC,Y,2016,NA,NA,"Chi Kwong Co., Ltd. [40%]; Huilong International Co., Ltd. [40%]; Yufu Investment Co., Ltd. [10.1%]; POWER WILL INVESTMENT LIMITED [9.9%]","Chi Kwong Co., Ltd. [40%]; Huilong International Co., Ltd. [40%]; Yufu Investment Co., Ltd. [10.1%]; POWER WILL INVESTMENT LIMITED [9.9%]",22.975775,113.828442,exact,East Asia,Dongguan,NA,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405651,G405223
https://www.gem.wiki/Dongguan_Zhongming_Gas_power_station,China,Dongguan Zhongming Gas power station,东莞众明燃气发电厂,1,NG,180,operating,CC,Y,2006,NA,NA,"China Energy Group Corporation Limited [51%]; Dongguan Electric Chemical Industry Co., Ltd. [27%]; Dewei Industrial Investment Co., Ltd. [12.2%]; Dongguan Power Development Company [9.8%]","China Energy Group Corporation LImited [51%]; Dongguan Electric Chemical Industry Co., Ltd. [27%]; Dewei Industrial Investment Co., Ltd. [12.2%]; Dongguan Power Development Company [9.8%]",22.972014,113.845928,exact,East Asia,Dongguan,Liaobu Town,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405653,G405197
https://www.gem.wiki/Dongguan_Zhongming_Gas_power_station,China,Dongguan Zhongming Gas power station,东莞众明燃气发电厂,2,NG,180,operating,CC,Y,2006,NA,NA,"China Energy Group Corporation Limited [51%]; Dongguan Electric Chemical Industry Co., Ltd. [27%]; Dewei Industrial Investment Co., Ltd. [12.2%]; Dongguan Power Development Company [9.8%]","China Energy Group Corporation LImited [51%]; Dongguan Electric Chemical Industry Co., Ltd. [27%]; Dewei Industrial Investment Co., Ltd. [12.2%]; Dongguan Power Development Company [9.8%]",22.972014,113.845928,exact,East Asia,Dongguan,Liaobu Town,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405653,G405198
https://www.gem.wiki/Dongguan_Zhongtang_Gas_Thermal_power_station,China,Dongguan Zhongtang Gas Thermal power station,东莞中堂燃气热电厂,1-1,NG,460,operating,CC,Y,2021,NA,NA,"Dongguan Lanyue New Energy Investment Co., Ltd. [66%]; Dongguan Yuewan New Energy Co., Ltd. [34%]","Guangdong Yuefeng Investment Co., Ltd. [36.3%]; KIN FAI INTERNATIONAL INDUSTRIES LIMITED [11.4%]; Dongguan Huangyong Industry Investment Co., Ltd. [15.2%]; other [3.3%]; Dongguan Dongtang Group Co., Ltd. [22.4%]; Dongguan Yuefa Energy Investment Co., Ltd. [11.6%]",23.113609,113.66788,exact,East Asia,Dongguan,Zhongtang Town,NA,Guangdong,NA,NA,Dongguan Dongxing Power Station Phase II,NA,NA,NA,L405652,G405203
https://www.gem.wiki/Dongguan_Zhongtang_Gas_Thermal_power_station,China,Dongguan Zhongtang Gas Thermal power station,东莞中堂燃气热电厂,1-2,NG,460,operating,CC,Y,2021,NA,NA,"Dongguan Lanyue New Energy Investment Co., Ltd. [66%]; Dongguan Yuewan New Energy Co., Ltd. [34%]","Guangdong Yuefeng Investment Co., Ltd. [36.3%]; KIN FAI INTERNATIONAL INDUSTRIES LIMITED [11.4%]; Dongguan Huangyong Industry Investment Co., Ltd. [15.2%]; other [3.3%]; Dongguan Dongtang Group Co., Ltd. [22.4%]; Dongguan Yuefa Energy Investment Co., Ltd. [11.6%]",23.113609,113.66788,exact,East Asia,Dongguan,Zhongtang Town,NA,Guangdong,NA,NA,Dongguan Dongxing Power Station Phase II,NA,NA,NA,L405652,G405204
https://www.gem.wiki/Dongguan_Zhongtang_Gas_Thermal_power_station,China,Dongguan Zhongtang Gas Thermal power station,东莞中堂燃气热电厂,2-1,NG,460,operating,CC,Y,2022,NA,NA,"Dongguan Lanyue New Energy Investment Co., Ltd. [66%]; Dongguan Yuewan New Energy Co., Ltd. [34%]","Guangdong Yuefeng Investment Co., Ltd. [36.3%]; KIN FAI INTERNATIONAL INDUSTRIES LIMITED [11.4%]; Dongguan Huangyong Industry Investment Co., Ltd. [15.2%]; other [3.3%]; Dongguan Dongtang Group Co., Ltd. [22.4%]; Dongguan Yuefa Energy Investment Co., Ltd. [11.6%]",23.113609,113.66788,exact,East Asia,Dongguan,Zhongtang Town,NA,Guangdong,NA,NA,Dongguan Dongxing Power Station Phase II,NA,NA,NA,L405652,G405826
https://www.gem.wiki/Dongguan_Zhongtang_Gas_Thermal_power_station,China,Dongguan Zhongtang Gas Thermal power station,东莞中堂燃气热电厂,2-2,NG,460,construction,CC,Y,2022,NA,NA,"Dongguan Lanyue New Energy Investment Co., Ltd. [66%]; Dongguan Yuewan New Energy Co., Ltd. [34%]","Guangdong Yuefeng Investment Co., Ltd. [36.3%]; KIN FAI INTERNATIONAL INDUSTRIES LIMITED [11.4%]; Dongguan Huangyong Industry Investment Co., Ltd. [15.2%]; other [3.3%]; Dongguan Dongtang Group Co., Ltd. [22.4%]; Dongguan Yuefa Energy Investment Co., Ltd. [11.6%]",23.113609,113.66788,exact,East Asia,Dongguan,Zhongtang Town,NA,Guangdong,NA,NA,Dongguan Dongxing Power Station Phase II,NA,NA,NA,L405652,G405827
https://www.gem.wiki/East_Asia_Power_Rizhao_Gas_Thermal_power_station,China,East Asia Power Rizhao Gas Thermal power station,日照太平洋东亚电力燃气热电厂,1,NG,not found,cancelled,CC,Y,not found,NA,NA,Royal Golden Eagle [100%],Royal Golden Eagle [100%],35.340082,119.451979,exact,East Asia,Rizhao,NA,NA,Shandong,NA,NA,NA,NA,NA,NA,L405654,G405766
https://www.gem.wiki/East_Asia_Power_Rizhao_Gas_Thermal_power_station,China,East Asia Power Rizhao Gas Thermal power station,日照太平洋东亚电力燃气热电厂,2,NG,not found,cancelled,CC,Y,not found,NA,NA,Royal Golden Eagle [100%],Royal Golden Eagle [100%],35.340082,119.451979,exact,East Asia,Rizhao,NA,NA,Shandong,NA,NA,NA,NA,NA,NA,L405654,G405641
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,1-1,NG,400,operating,CC,not found,2018,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405483
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,1-2,NG,400,operating,CC,not found,2019,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405484
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,2-1,NG,400,construction,CC,not found,not found,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405485
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,2-2,NG,400,construction,CC,not found,not found,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405486
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,2-3,NG,400,construction,CC,not found,not found,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405487
https://www.gem.wiki/East_Asia_Power_Wuxi_Gas_power_station,China,East Asia Power Wuxi Gas power station,东亚电力无锡燃气发电厂,2-4,NG,400,construction,CC,not found,not found,NA,NA,"Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]","Pacific Energy (Xiamen) Limited [70%]; Wuxi Municipal Public Industry Group Co., Ltd. [30%]",31.695354,120.465971,exact,East Asia,Wuxi,Xishan,Donggang,Jiangsu,NA,NA,NA,NA,NA,NA,L405655,G405488
https://www.gem.wiki/Fangchenggang_Dongwan_Distributed_Gas_power_station,China,Fangchenggang Dongwan Distributed Gas power station,防城港市东湾天然气分布式能源站,1-1,NG,120,construction,CC,Y,not found,NA,NA,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [51%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]","PetroChina Company Limited [15.3%]; China Chengtong Holdings Group Ltd. [6.6%]; China Guoxin Holding Co., Ltd. [6.6%]; China Petroleum & Chemical Corporation [4.6%]; other [17.8%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]",21.619647,108.364847,approximate,East Asia,Fangchenggang,NA,NA,Guangxi,NA,NA,NA,NA,NA,NA,L405656,G405406
https://www.gem.wiki/Fangchenggang_Dongwan_Distributed_Gas_power_station,China,Fangchenggang Dongwan Distributed Gas power station,防城港市东湾天然气分布式能源站,1-2,NG,120,construction,CC,Y,not found,NA,NA,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [51%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]","PetroChina Company Limited [15.3%]; China Chengtong Holdings Group Ltd. [6.6%]; China Guoxin Holding Co., Ltd. [6.6%]; China Petroleum & Chemical Corporation [4.6%]; other [17.8%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]",21.619647,108.364847,approximate,East Asia,Fangchenggang,NA,NA,Guangxi,NA,NA,NA,NA,NA,NA,L405656,G405407
https://www.gem.wiki/Fangchenggang_Dongwan_Distributed_Gas_power_station,China,Fangchenggang Dongwan Distributed Gas power station,防城港市东湾天然气分布式能源站,1-3,NG,120,proposed,CC,Y,not found,NA,NA,"National Petroleum and Natural Gas Pipeline Network Group Co., Ltd. [51%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]","PetroChina Company Limited [15.3%]; China Chengtong Holdings Group Ltd. [6.6%]; China Guoxin Holding Co., Ltd. [6.6%]; China Petroleum & Chemical Corporation [4.6%]; other [17.8%]; Guangxi Beibu Gulf International Port Group Co., Ltd. [49%]",21.619647,108.364847,approximate,East Asia,Fangchenggang,NA,NA,Guangxi,NA,NA,NA,NA,NA,NA,L405656,G405408
https://www.gem.wiki/Foshan_Funeng_Gas_power_station,China,Foshan Funeng Gas power station,佛山市福能发电厂,1,NG,180,operating,CC,not found,2003,NA,NA,"Funeng Development Far East Co., Ltd. [70%]; Foshan Power Construction Group Co., Ltd. [30%]","Funeng Development Far East Co., Ltd. [70%]; Foshan Public Utilities Holdings Co., Ltd. [30%]",23.038279,113.04771,exact,East Asia,Foshan,NA,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405657,G405230
https://www.gem.wiki/Foshan_Funeng_Gas_power_station,China,Foshan Funeng Gas power station,佛山市福能发电厂,2,NG,180,operating,CC,not found,2003,NA,NA,"Funeng Development Far East Co., Ltd. [70%]; Foshan Power Construction Group Co., Ltd. [30%]","Funeng Development Far East Co., Ltd. [70%]; Foshan Public Utilities Holdings Co., Ltd. [30%]",23.038279,113.04771,exact,East Asia,Foshan,NA,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405657,G405231
https://www.gem.wiki/Foshan_Longjiang_Thermal_power_station,China,Foshan Longjiang Thermal power station,佛山龙江片区燃气热电厂,1,NG,76,shelved,not found,Y,2020,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.872816,113.031111,approximate,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405658,G405235
https://www.gem.wiki/Foshan_Longjiang_Thermal_power_station,China,Foshan Longjiang Thermal power station,佛山龙江片区燃气热电厂,2,NG,76,shelved,not found,Y,2020,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.872816,113.031111,approximate,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405658,G405236
https://www.gem.wiki/Foshan_Longjiang_Thermal_power_station,China,Foshan Longjiang Thermal power station,佛山龙江片区燃气热电厂,3,NG,76,shelved,not found,Y,2025,NA,NA,Huadian Power International Corporation Limited [100%],"Huadian International Power Co., Ltd. [100%]",22.872816,113.031111,approximate,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405658,G405237
https://www.gem.wiki/Foshan_Xingtan_Thermal_Gas_power_station,China,Foshan Xingtan Thermal Gas power station,佛山杏坛片区燃气热电厂,1,NG,59,shelved,not found,Y,2020,NA,NA,not found [unknown %],not found [unknown %],22.747129,113.205012,exact,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405866,G405781
https://www.gem.wiki/Foshan_Xingtan_Thermal_Gas_power_station,China,Foshan Xingtan Thermal Gas power station,佛山杏坛片区燃气热电厂,2,NG,59,shelved,not found,Y,2020,NA,NA,not found [unknown %],not found [unknown %],22.747129,113.205012,exact,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405866,G405782
https://www.gem.wiki/Foshan_Xingtan_Thermal_Gas_power_station,China,Foshan Xingtan Thermal Gas power station,佛山杏坛片区燃气热电厂,3,NG,59,shelved,not found,Y,2020,NA,NA,not found [unknown %],not found [unknown %],22.747129,113.205012,exact,East Asia,Foshan,Xingtan Town,Shunde District,Guangdong,NA,NA,NA,NA,NA,NA,L405866,G405783
https://www.gem.wiki/GCL_Fogang_Gas_Distributed_Energy_Station,China,GCL Fogang Gas Distributed Energy Station,协鑫佛冈燃气分布式能源电站,1,NG,120,proposed,CC,Y,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [60.5%]; Guangfo (Fogang) Industrial Park High-tech Investment Development Co., Ltd. [16%]; Guangzhou High-tech Construction Development Co., Ltd. [14%]; Guangzhou Yifeng Investment Partnership (Limited Partnership) [9.5%]","GCL Energy Technology Co., Ltd. [50.1%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [4.8%]; Other [5.6%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [13.6%]; Fogang County Decheng Investment Development Co., Ltd. [2.4%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [14%]; Guangzhou Yifeng Investment Partnership (Limited Partnership) [9.5%]",23.75672,113.520938,approximate,East Asia,Qingyuan,Fogang County,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405867,G405789
https://www.gem.wiki/GCL_Fogang_Gas_Distributed_Energy_Station,China,GCL Fogang Gas Distributed Energy Station,协鑫佛冈燃气分布式能源电站,2,NG,120,proposed,CC,Y,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [60.5%]; Guangfo (Fogang) Industrial Park High-tech Investment Development Co., Ltd. [16%]; Guangzhou High-tech Construction Development Co., Ltd. [14%]; Guangzhou Yifeng Investment Partnership (Limited Partnership) [9.5%]","GCL Energy Technology Co., Ltd. [50.1%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [4.8%]; Other [5.6%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [13.6%]; Fogang County Decheng Investment Development Co., Ltd. [2.4%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [14%]; Guangzhou Yifeng Investment Partnership (Limited Partnership) [9.5%]",23.75672,113.520938,approximate,East Asia,Qingyuan,Fogang County,NA,Guangdong,NA,NA,NA,NA,NA,NA,L405867,G405790
https://www.gem.wiki/GCL_Gaochun_Gas_Thermal_power_station,China,GCL Gaochun Gas Thermal power station,协鑫高淳燃机热电厂,1,NG,100,construction,CC,Y,not found,NA,NA,"Wuxi Huaguang Environment & Energy Group Co.,Ltd. [49.9%]; GCL Smart Energy (Suzhou) Co., Ltd. [48.8%]; other [1.4%]","Wuxi Huaguang Environment & Energy Group Co.,Ltd. [49.9%]; GCL Energy Technology Co.,Ltd. [48.8%]",31.359985000000002,118.911065,approximate,East Asia,Nanjing,Gaochun,NA,Jiangsu,NA,NA,GCL-Xinchun Gas Turbine cogeneration,NA,NA,NA,L405660,G405553
https://www.gem.wiki/GCL_Gaochun_Gas_Thermal_power_station,China,GCL Gaochun Gas Thermal power station,协鑫高淳燃机热电厂,2,NG,100,construction,CC,Y,not found,NA,NA,"Wuxi Huaguang Environment & Energy Group Co.,Ltd. [49.9%]; GCL Smart Energy (Suzhou) Co., Ltd. [48.8%]; other [1.4%]","Wuxi Huaguang Environment & Energy Group Co.,Ltd. [49.9%]; GCL Energy Technology Co.,Ltd. [48.8%]",31.359985000000002,118.911065,approximate,East Asia,Nanjing,Gaochun,NA,Jiangsu,NA,NA,GCL-Xinchun Gas Turbine cogeneration,NA,NA,NA,L405660,G405554
https://www.gem.wiki/GCL_Gaozhou_Distributed_Gas_power_station,China,GCL Gaozhou Distributed Gas power station,协鑫高州燃气分布式发电站,1,NG,75,operating,CC,Y,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [48%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [30%]; Science City (Guangzhou) Investment Group Co., Ltd. [19%]; other [3%]","GCL Energy Technology Co., Ltd. [39.7%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [3.8%]; Other [4.4%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [30%]; Science City (Guangzhou) Investment Group Co., Ltd. [19%]",21.825063,110.836366,exact,East Asia,Maoming,NA,Gaozhou,Guangdong,NA,NA,NA,NA,NA,NA,L405661,G405383
https://www.gem.wiki/GCL_Gaozhou_Distributed_Gas_power_station,China,GCL Gaozhou Distributed Gas power station,协鑫高州燃气分布式发电站,2,NG,75,operating,CC,Y,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [48%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [30%]; Science City (Guangzhou) Investment Group Co., Ltd. [19%]; other [3%]","GCL Energy Technology Co., Ltd. [39.7%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [3.8%]; Other [4.4%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [30%]; Science City (Guangzhou) Investment Group Co., Ltd. [19%]",21.825063,110.836366,exact,East Asia,Maoming,NA,Gaozhou,Guangdong,NA,NA,NA,NA,NA,NA,L405661,G405384
https://www.gem.wiki/GCL_Guangzhou_Lantian_Gas_Thermal_power_station,China,GCL Guangzhou Lantian Gas Thermal power station,广州协鑫蓝天燃气热电站,1-1,NG,180,operating,CC,Y,2015,NA,NA,"GCL Southern Smart Energy Holdings Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]","GCL Smart Energy (Suzhou) Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]",23.212501,113.572592,exact,East Asia,Guangzhou,NA,NA,Guangdong,NA,NA,"GCL Yonghe Gas Thermal Power Station, Guangzhou GCL Blue Sky Gas Thermal Power Station",NA,NA,NA,L405662,G405289
https://www.gem.wiki/GCL_Guangzhou_Lantian_Gas_Thermal_power_station,China,GCL Guangzhou Lantian Gas Thermal power station,广州协鑫蓝天燃气热电站,1-2,NG,180,operating,CC,Y,2015,NA,NA,"GCL Southern Smart Energy Holdings Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]","GCL Smart Energy (Suzhou) Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]",23.212501,113.572592,exact,East Asia,Guangzhou,NA,NA,Guangdong,NA,NA,"GCL Yonghe Gas Thermal Power Station, Guangzhou GCL Blue Sky Gas Thermal Power Station",NA,NA,NA,L405662,G405290
https://www.gem.wiki/GCL_Guangzhou_Lantian_Gas_Thermal_power_station,China,GCL Guangzhou Lantian Gas Thermal power station,广州协鑫蓝天燃气热电站,2-1,NG,180,proposed,CC,Y,not found,NA,NA,"GCL Southern Smart Energy Holdings Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]","GCL Smart Energy (Suzhou) Co., Ltd. [92%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]",23.212501,113.572592,exact,East Asia,Guangzhou,NA,NA,Guangdong,NA,NA,"GCL Yonghe Gas Thermal Power Station, Guangzhou GCL Blue Sky Gas Thermal Power Station",NA,NA,NA,L405662,G405291
https://www.gem.wiki/GCL_Huanghua_Gas_Distributed_Energy_Station,China,GCL Huanghua Gas Distributed Energy Station,协鑫黄骅燃气分布式能源站,1,NG,75,proposed,CC,Y,not found,NA,NA,"GCL Smart (Suzhou) Energy and Power Investment Co., Ltd. [100%]","GCL Smart Energy (Suzhou) Co., Ltd. [100%]",38.337368,117.305648,approximate,East Asia,Cangzhou,NA,Huanghua,Hebei,NA,NA,NA,NA,NA,NA,L405868,G405816
https://www.gem.wiki/GCL_Huanghua_Gas_Distributed_Energy_Station,China,GCL Huanghua Gas Distributed Energy Station,协鑫黄骅燃气分布式能源站,2,NG,75,proposed,CC,Y,not found,NA,NA,"GCL Smart (Suzhou) Energy and Power Investment Co., Ltd. [100%]","GCL Smart Energy (Suzhou) Co., Ltd. [100%]",38.337368,117.305648,approximate,East Asia,Cangzhou,NA,Huanghua,Hebei,NA,NA,NA,NA,NA,NA,L405868,G405817
https://www.gem.wiki/GCL_Kunshan_Lantian_Distributed_Gas_power_station,China,GCL Kunshan Lantian Distributed Gas power station,昆山协鑫蓝天天然气分布式能源站,1,NG,60,operating,CC,Y,2018,NA,NA,"GCL Smart (Suzhou) Energy & Electricity Investment Co., Ltd. [72.5%]; Kunshan High-tech Venture Capital Co., Ltd. [25%]; other [2.5%]","GCL Energy Technology Co.,Ltd. [72.5%]; Kunshan High-tech Group Co., Ltd. [25%]",31.447321,120.903723,exact,East Asia,Kunshan,NA,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405663,G405547
https://www.gem.wiki/GCL_Kunshan_Lantian_Distributed_Gas_power_station,China,GCL Kunshan Lantian Distributed Gas power station,昆山协鑫蓝天天然气分布式能源站,2,NG,60,operating,CC,Y,2018,NA,NA,"GCL Smart (Suzhou) Energy & Electricity Investment Co., Ltd. [72.5%]; Kunshan High-tech Venture Capital Co., Ltd. [25%]; other [2.5%]","GCL Energy Technology Co.,Ltd. [72.5%]; Kunshan High-tech Group Co., Ltd. [25%]",31.447321,120.903723,exact,East Asia,Kunshan,NA,NA,Jiangsu,NA,NA,NA,NA,NA,NA,L405663,G405548
https://www.gem.wiki/GCL_Long'an_Huaqiao_Zone_Distributed_Gas_power_station,China,GCL Long'an Huaqiao Zone Distributed Gas power station,协鑫隆安华侨管理区分布式能源站,1,NG,76,shelved,not found,not found,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [100%]","GCL Energy Technology Co., Ltd. [82.8%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]; Other [9.2%]",23.080852,107.879391,exact,East Asia,Nanning,NA,Long'an county,Guangxi,NA,NA,GCL Longan Overseas Chinese Management Zone Distributed Energy Station,NA,NA,NA,L405664,G405402
https://www.gem.wiki/GCL_Long'an_Huaqiao_Zone_Distributed_Gas_power_station,China,GCL Long'an Huaqiao Zone Distributed Gas power station,协鑫隆安华侨管理区分布式能源站,2,NG,76,shelved,not found,not found,not found,NA,NA,"Guangzhou GCL Blue Sky Gas Thermal Power Co., Ltd. [100%]","GCL Energy Technology Co., Ltd. [82.8%]; Guangzhou High-tech Zone Investment Group Co., Ltd. [8%]; Other [9.2%]",23.080852,107.879391,exact,East Asia,Nanning,NA,Long'an county,Guangxi,NA,NA,GCL Longan Overseas Chinese Management Zone Distributed Energy Station,NA,NA,NA,L405664,G405403
https://www.gem.wiki/GCL_Nanjing_Lantian_Gas_Thermal_power_station,China,GCL Nanjing Lantian Gas Thermal power station,协鑫南京蓝天燃机热电厂,1,NG,200,operating,CC,Y,2018,NA,NA,"China Resources Gas Investment (China) Co., Ltd. [70%]; Nanjing Jiangning Gas (Group) Company [30%]","China Resources Gas (Hong Kong) Investment Limited [70%]; Nanjing Jiangning Construction Development Co., Ltd. [30%]",31.881775,118.83744,exact,East Asia,Nanjing,Jiangning,NA,Jiangsu,NA,NA,Nanjing Lantian Gas Thermal Power Station,NA,NA,NA,L405665,G405543
https://www.gem.wiki/GCL_Nanjing_Lantian_Gas_Thermal_power_station,China,GCL Nanjing Lantian Gas Thermal power station,协鑫南京蓝天燃机热电厂,2,NG,200,operating,CC,Y,2018,NA,NA,"China Resources Gas Investment (China) Co., Ltd. [70%]; Nanjing Jiangning Gas (Group) Company [30%]","China Resources Gas (Hong Kong) Investment Limited [70%]; Nanjing Jiangning Construction Development Co., Ltd. [30%]",31.881775,118.83744,exact,East Asia,Nanjing,Jiangning,NA,Jiangsu,NA,NA,Nanjing Lantian Gas Thermal Power Station,NA,NA,NA,L405665,G405544
https://www.gem.wiki/GCL_Nanning_Development_Zone_Distributed_Gas_power_station,China,GCL Nanning Development Zone Distributed Gas power station,协鑫南宁经开区天然气分布式能源站,1,NG,75,proposed,not found,Y,not found,NA,NA,"GCL Smart Energy (Suzhou) Co., Ltd. [100%]","GCL Energy Technology Co.,Ltd. [100%]",22.740176,108.279748,exact,East Asia,Nanning,NA,NA,Guangxi,NA,NA,NA,NA,NA,NA,L405666,G405398
https://www.gem.wiki/GCL_Nanning_Development_Zone_Distributed_Gas_power_station,China,GCL Nanning Development Zone Distributed Gas power station,协鑫南宁经开区天然气分布式能源站,2,NG,75,proposed,not found,Y,not found,NA,NA,"GCL Smart Energy (Suzhou) Co., Ltd. [100%]","GCL Energy Technology Co.,Ltd. [100%]",22.740176,108.279748,exact,East Asia,Nanning,NA,NA,Guangxi,NA,NA,NA,NA,NA,NA,L405666,G405399
